name	pname	cityname	adname	address	location	lng	lat	rating	cost
焱香鲜火锅	重庆市	重庆市	九龙坡区	云龙大道9号附1号	106.490401,29.502049	106.55766585007548	29.574639200882807	4.0	74.00
钟火哥老灶火锅	重庆市	重庆市	九龙坡区	谢家湾华润二十四城1期6号楼附11号	106.525035,29.516073	106.55766585007548	29.574639200882807	4.0	47.00
临江门记忆老火锅(香榭里店)	重庆市	重庆市	九龙坡区	南方香榭里渝新路108号(839终点站旁边)	106.481097,29.536021	106.55766585007548	29.574639200882807	4.0	72.00
满锅红鲜货火锅	重庆市	重庆市	九龙坡区	广厦城6号附4号	106.529721,29.492015	106.55766585007548	29.574639200882807	4.0	[]
草根老火锅(盘龙店)	重庆市	重庆市	九龙坡区	云龙大道3号2幢商业1商铺12号	106.491936,29.504879	106.55766585007548	29.574639200882807	4.0	54.00
九九渝味香火锅	重庆市	重庆市	九龙坡区	杨家坪西郊路36-2号珠江彩世界2楼	106.512755,29.503696	106.55766585007548	29.574639200882807	4.0	50.00
刘记串串香	重庆市	重庆市	九龙坡区	搬运西村158号附6号	106.540510,29.492235	106.55766585007548	29.574639200882807	4.0	[]
汉阳造鲜菜老火锅(西彭店)	重庆市	重庆市	九龙坡区	桥凼西庆路西彭镇政府西50米	106.332747,29.297895	106.55766585007548	29.574639200882807	3.4	61.00
佬土地鲜菜火锅	重庆市	重庆市	九龙坡区	西郊路36号珠江彩世界2楼	106.512669,29.503905	106.55766585007548	29.574639200882807	4.0	59.00
高兴·私房火锅	重庆市	重庆市	九龙坡区	石小路14号附近	106.476587,29.531044	106.55766585007548	29.574639200882807	[]	[]
奥龙串串(保利花半里店)	重庆市	重庆市	九龙坡区	杨家坪保利花半里路1号附24号	106.512101,29.513868	106.55766585007548	29.574639200882807	4.0	52.00
藕王耙牛肉养生汤锅	重庆市	重庆市	九龙坡区	华福大道北段东50米	106.449221,29.443334	106.55766585007548	29.574639200882807	3.4	[]
兵味食足火锅串串香直营店	重庆市	重庆市	九龙坡区	石桥铺街道朝阳路106号附39号	106.466381,29.516019	106.55766585007548	29.574639200882807	3.5	[]
火舌老火锅	重庆市	重庆市	九龙坡区	杨家坪直港大道125号(珠江花园后门)	106.529360,29.508948	106.55766585007548	29.574639200882807	3.5	58.00
夏大姐火锅	重庆市	重庆市	九龙坡区	蟠龙大道68号附127号(兴业银行旁)	106.485331,29.507397	106.55766585007548	29.574639200882807	3.5	59.00
古城墙老火锅(广厦城店)	重庆市	重庆市	九龙坡区	广厦城6号9幢附2号	106.531033,29.491027	106.55766585007548	29.574639200882807	3.5	[]
渝妹子老火锅	重庆市	重庆市	九龙坡区	黄杨路18号附35号(鹅公岩小学斜对门,丽水菁苑后门)	106.520310,29.525820	106.55766585007548	29.574639200882807	3.5	46.00
齐林老火锅	重庆市	重庆市	九龙坡区	石坪桥正街25号3幢附5号港城静园底商	106.507055,29.515325	106.55766585007548	29.574639200882807	3.5	57.00
蔚莱老火锅	重庆市	重庆市	九龙坡区	火炬大道西城大院后门13号楼2号门市	106.476700,29.500748	106.55766585007548	29.574639200882807	3.5	36.00
美味鲜老火锅串串	重庆市	重庆市	九龙坡区	直港大道11号附8号附近	106.522955,29.509386	106.55766585007548	29.574639200882807	3.5	[]
亚诚餐馆	重庆市	重庆市	九龙坡区	石新路与石桥铺立交桥交叉口东南50米	106.480743,29.528024	106.55766585007548	29.574639200882807	4.3	[]
心灵野生菌汤锅城	重庆市	重庆市	九龙坡区	冶金路冶金一村15号楼金鼎大厦门面房	106.509319,29.512414	106.55766585007548	29.574639200882807	3.0	55.00
洪香园串串香老火锅(三小区店)	重庆市	重庆市	九龙坡区	兰美路与兰花创业服务街交叉口西150米	106.456516,29.515106	106.55766585007548	29.574639200882807	3.3	[]
巴城老火锅	重庆市	重庆市	九龙坡区	华园路18号附1号	106.467698,29.495642	106.55766585007548	29.574639200882807	3.5	54.00
付二娃老火锅	重庆市	重庆市	九龙坡区	渝新路235号建工新康桥小区大门右侧	106.486684,29.537626	106.55766585007548	29.574639200882807	3.5	[]
串满天	重庆市	重庆市	九龙坡区	科城路164号	106.481338,29.514198	106.55766585007548	29.574639200882807	3.5	[]
邓记冷热串串香	重庆市	重庆市	九龙坡区	石坪桥横街151号	106.512080,29.525786	106.55766585007548	29.574639200882807	3.5	[]
集结营地军事火锅(石坪桥直营店)	重庆市	重庆市	九龙坡区	石坪桥正街116号附56号	106.499973,29.519251	106.55766585007548	29.574639200882807	3.5	[]
忘年椒老火锅	重庆市	重庆市	九龙坡区	九龙镇红狮大道6号巴国城商贸中心	106.476762,29.500386	106.55766585007548	29.574639200882807	3.5	[]
石坪桥小梯坎老火锅	重庆市	重庆市	九龙坡区	石坪桥建筑一村33号附2号	106.500764,29.517764	106.55766585007548	29.574639200882807	3.5	[]
整点火锅	重庆市	重庆市	九龙坡区	白桃路2号附16号(天鸿龙宇金座车库入口)	106.479035,29.520695	106.55766585007548	29.574639200882807	3.6	[]
爽味火锅串串香	重庆市	重庆市	九龙坡区	黄杨路14号-附15	106.522575,29.527305	106.55766585007548	29.574639200882807	3.5	[]
铁色老火锅(华润二十四城店)	重庆市	重庆市	九龙坡区	谢家湾街道万象大道华润·二十四城一期8栋附10号	106.526791,29.515750	106.55766585007548	29.574639200882807	3.5	42.00
临江门天桥老火锅(华福店)	重庆市	重庆市	九龙坡区	民福路1栋(华福公园正大门口)	106.443941,29.430072	106.55766585007548	29.574639200882807	3.5	[]
冒火牛油冷火锅	重庆市	重庆市	九龙坡区	杨家坪西城天街B座6楼605室	106.517652,29.510979	106.55766585007548	29.574639200882807	3.5	42.00
斌哥串串香	重庆市	重庆市	九龙坡区	九龙镇龙泉路18号附8号华宇阳光尚座	106.498826,29.501974	106.55766585007548	29.574639200882807	3.6	[]
小兵坝坝老火锅(白马凼店)	重庆市	重庆市	九龙坡区	白马凼华宇时代星都138号附301一304号	106.477876,29.535852	106.55766585007548	29.574639200882807	3.5	70.00
老铁锅火锅(渝新路店)	重庆市	重庆市	九龙坡区	渝新路229号(建工·新康桥车站对面)	106.486068,29.537300	106.55766585007548	29.574639200882807	3.5	41.00
流沙河老火锅	重庆市	重庆市	九龙坡区	万象大道华润二十四城八栋住宅楼门口	106.526689,29.515736	106.55766585007548	29.574639200882807	3.5	66.00
醉牛老火锅(白市驿店)	重庆市	重庆市	九龙坡区	白市驿镇白龙路23号附33号	106.373251,29.503144	106.55766585007548	29.574639200882807	3.5	61.00
江山老火锅(江山总店)	重庆市	重庆市	九龙坡区	袁家岗158号5幢附9号	106.513032,29.523693	106.55766585007548	29.574639200882807	3.5	75.00
哇特老火锅	重庆市	重庆市	九龙坡区	都市桃源2楼	106.513727,29.506738	106.55766585007548	29.574639200882807	3.5	68.00
东水门老火锅(石平桥店)	重庆市	重庆市	九龙坡区	石平桥造漆村15号附4号	106.497437,29.516685	106.55766585007548	29.574639200882807	3.5	36.00
吹得神老火锅(直港大道店)	重庆市	重庆市	九龙坡区	直港大道80号(老院老店斜对面,天宝面庄巷内50米)	106.525439,29.510928	106.55766585007548	29.574639200882807	3.5	25.00
猴儿火锅	重庆市	重庆市	九龙坡区	华玉路重庆新东方烹饪学院东100米	106.438890,29.475680	106.55766585007548	29.574639200882807	3.5	[]
好又来串串香	重庆市	重庆市	九龙坡区	华龙大道8号华龙苑小区8栋(二郎广播电视大学对面)	106.451331,29.494628	106.55766585007548	29.574639200882807	3.5	[]
家族老火锅(马王乡店)	重庆市	重庆市	九龙坡区	兴龙路新港花园35栋8号	106.483383,29.495162	106.55766585007548	29.574639200882807	3.5	45.00
久味火锅串串香	重庆市	重庆市	九龙坡区	石小路187号附22号	106.476997,29.530017	106.55766585007548	29.574639200882807	3.5	[]
杠上花火锅串串	重庆市	重庆市	九龙坡区	朝阳路104号玖隆城	106.465675,29.515220	106.55766585007548	29.574639200882807	[]	[]
一根筋串串香(云湖店)	重庆市	重庆市	九龙坡区	蟠龙大道68号14幢1-52室	106.481941,29.505273	106.55766585007548	29.574639200882807	3.2	[]
牛香王串串香(马王店)	重庆市	重庆市	九龙坡区	龙泉村20号附10号	106.488951,29.494881	106.55766585007548	29.574639200882807	[]	[]
龙湖鸭肠王火锅(步行街)	重庆市	重庆市	九龙坡区	奥体路与科园六路交叉口北100米	106.499242,29.530111	106.55766585007548	29.574639200882807	[]	[]
黔江鸡杂(重庆总店)	重庆市	重庆市	九龙坡区	石桥铺科园三街70号	106.488030,29.527464	106.55766585007548	29.574639200882807	[]	29.00
牛华绿缘串串香(重庆直营店)	重庆市	重庆市	九龙坡区	花半里路1号附22号	106.512218,29.513874	106.55766585007548	29.574639200882807	4.0	50.00
吊锅耗儿鱼	重庆市	重庆市	九龙坡区	花半里路与谢家湾正街交叉口西北100米	106.516849,29.515503	106.55766585007548	29.574639200882807	3.5	73.00
火炮李记串串香(千叶中央街区直营店)	重庆市	重庆市	九龙坡区	火炬大道99号千叶中央街区(万达影城旁,招商银行隔壁)	106.465560,29.504489	106.55766585007548	29.574639200882807	3.5	48.00
辣翻天跳水鱼	重庆市	重庆市	九龙坡区	石坪桥正街花半里1号附28号(保利销售中心向东20米)	106.511726,29.513963	106.55766585007548	29.574639200882807	3.4	47.00
尖货串串(二郎店)	重庆市	重庆市	九龙坡区	巴国城红狮大道科城路123号	106.471408,29.512436	106.55766585007548	29.574639200882807	3.5	[]
二炮重庆火锅串串香(蟠龙店)	重庆市	重庆市	九龙坡区	翼龙路与蟠龙大道交叉口西南50米	106.490675,29.507499	106.55766585007548	29.574639200882807	3.5	63.00
双椒火锅串串	重庆市	重庆市	九龙坡区	杨家坪直港大道9号1栋2单元	106.521797,29.509334	106.55766585007548	29.574639200882807	3.5	28.00
渝华源老火锅(巴国城店)	重庆市	重庆市	九龙坡区	创新大道19号4幢1一2号同天依云郡(协信天娇对面)	106.473185,29.510854	106.55766585007548	29.574639200882807	[]	[]
红狮气孔鸭血火锅	重庆市	重庆市	九龙坡区	翼龙路30号附28号巴国城后门翼龙路车站旁前行100米	106.481223,29.496690	106.55766585007548	29.574639200882807	3.5	[]
龙禹大龙老火锅(盘龙旗舰店)	重庆市	重庆市	九龙坡区	盘金路1号附278号	106.486844,29.502996	106.55766585007548	29.574639200882807	3.5	101.00
渝禾庄黑嫂老火锅(盘龙店)	重庆市	重庆市	九龙坡区	盘金路2号附88号2-89铺	106.492177,29.504927	106.55766585007548	29.574639200882807	3.5	54.00
澳缘火锅(奥园盘龙店)	重庆市	重庆市	九龙坡区	盘金路1号附109号(十二道渝味斜对面路口前行50米)	106.489753,29.504934	106.55766585007548	29.574639200882807	3.5	54.00
跃妈厨房	重庆市	重庆市	九龙坡区	谢家湾正街55号27幢1-27号	106.520750,29.517863	106.55766585007548	29.574639200882807	3.5	[]
王牌老火锅(盘龙直营店)	重庆市	重庆市	九龙坡区	盘金路2号附10号(十二道渝味对面)	106.490751,29.504922	106.55766585007548	29.574639200882807	3.5	54.00
陈记美蛙罗非鱼(华福路店)	重庆市	重庆市	九龙坡区	民德路华凤大道339号	106.447733,29.430848	106.55766585007548	29.574639200882807	3.5	[]
羊蝎子涮羊肉烧烤	重庆市	重庆市	九龙坡区	火炬大道13号-117号	106.475348,29.504052	106.55766585007548	29.574639200882807	3.5	42.00
吉风渝堂老北京涮羊肉	重庆市	重庆市	九龙坡区	盘龙路与081乡道交叉口东200米	106.492888,29.507017	106.55766585007548	29.574639200882807	3.5	[]
东方口诀火锅	重庆市	重庆市	九龙坡区	谢家湾正街55-20栋附2-18号附近	106.522445,29.517507	106.55766585007548	29.574639200882807	3.5	[]
巴人媳妇七品汤煲馆	重庆市	重庆市	九龙坡区	石坪桥正街25号附5号	106.507287,29.515449	106.55766585007548	29.574639200882807	3.5	27.00
聚源老火锅	重庆市	重庆市	九龙坡区	华福大道北段15号附18号	106.448342,29.449006	106.55766585007548	29.574639200882807	3.5	[]
老篾匠老火锅串串	重庆市	重庆市	九龙坡区	朝阳路10号	106.479456,29.522402	106.55766585007548	29.574639200882807	3.5	[]
犀牛寨老火锅(科城路店)	重庆市	重庆市	九龙坡区	科城路10号附近	106.470562,29.512367	106.55766585007548	29.574639200882807	3.5	[]
小黄火锅(富州新城店)	重庆市	重庆市	九龙坡区	富州路5号附11号1-19	106.476421,29.541064	106.55766585007548	29.574639200882807	3.5	52.00
金三妹砂锅串串	重庆市	重庆市	九龙坡区	朝阳路与木兰路交叉口东南100米	106.454465,29.516785	106.55766585007548	29.574639200882807	3.5	[]
签百遍串串香(华岩店)	重庆市	重庆市	九龙坡区	华岩寺路5号2幢附11号	106.444252,29.494371	106.55766585007548	29.574639200882807	3.5	[]
小围炉小郡肝串串香	重庆市	重庆市	九龙坡区	石桥镇兰花四小区7号附5号	106.456298,29.515014	106.55766585007548	29.574639200882807	3.5	[]
麻辣牛油约个火锅便当	重庆市	重庆市	九龙坡区	兴胜路55号8、9幢附18号	106.510175,29.509322	106.55766585007548	29.574639200882807	3.5	[]
陈记美蛙罗非鱼(白马凼店)	重庆市	重庆市	九龙坡区	渝州路白马凼3号附1号	106.476391,29.531394	106.55766585007548	29.574639200882807	3.5	[]
巨木三火锅串串(柳背桥店)	重庆市	重庆市	九龙坡区	柳背桥路4号	106.475873,29.518894	106.55766585007548	29.574639200882807	3.5	[]
鸿满苑老火锅	重庆市	重庆市	九龙坡区	锦虹二路6号附164号(华宇锦秀中央大街守柴炉烤鸭背后)	106.449105,29.441030	106.55766585007548	29.574639200882807	3.5	51.00
半边锅老火锅	重庆市	重庆市	九龙坡区	西郊路30号	106.507775,29.499713	106.55766585007548	29.574639200882807	3.5	62.00
锅幺妹·小火锅	重庆市	重庆市	九龙坡区	杨家坪横街30号海丰苑1单元-1	106.517738,29.509267	106.55766585007548	29.574639200882807	3.5	[]
土火锅	重庆市	重庆市	九龙坡区	兰花四小区6号附28号	106.455906,29.515004	106.55766585007548	29.574639200882807	3.5	[]
卤莽火锅	重庆市	重庆市	九龙坡区	杨家坪新胜二村7栋3-1-4号	106.510887,29.509309	106.55766585007548	29.574639200882807	3.5	[]
临江门莽哥老火锅(万象里店)	重庆市	重庆市	九龙坡区	谢家湾正街55号29栋1-51,1-52	106.520602,29.515020	106.55766585007548	29.574639200882807	3.5	51.00
明亮海鲜火锅自助餐	重庆市	重庆市	九龙坡区	白市驿镇白龙路23号附1-6号(市农校大门斜对面)	106.371792,29.503648	106.55766585007548	29.574639200882807	3.5	[]
龙回头老火锅	重庆市	重庆市	九龙坡区	科园三街石杨路27号(渝高中学对面)	106.487263,29.527699	106.55766585007548	29.574639200882807	3.5	[]
王二小牛肉火锅	重庆市	重庆市	九龙坡区	九龙镇兴堰路10号附16号	106.500830,29.490418	106.55766585007548	29.574639200882807	3.5	[]
火漂火辣老火锅	重庆市	重庆市	九龙坡区	杨家坪团结路口民主一村17栋1-1-4	106.519482,29.511491	106.55766585007548	29.574639200882807	3.5	[]
成钢5区小肫肝串串香(杨家坪店)	重庆市	重庆市	九龙坡区	花半里路6号附5号	106.513705,29.514298	106.55766585007548	29.574639200882807	3.5	55.00
江山老火锅(盘龙壹号店)	重庆市	重庆市	九龙坡区	火炬一路奥园盘龙1号巴黎苑南门外	106.487024,29.503319	106.55766585007548	29.574639200882807	3.5	50.00
豇豆鱼火锅	重庆市	重庆市	九龙坡区	蟠龙大道盘龙村4号附16号	106.490076,29.507823	106.55766585007548	29.574639200882807	3.5	[]
金钩钓串串香	重庆市	重庆市	九龙坡区	青龙村11号附18号	106.499441,29.509704	106.55766585007548	29.574639200882807	3.5	[]
时光记忆老火锅串串香	重庆市	重庆市	九龙坡区	石坪桥正街78号附近	106.501539,29.517990	106.55766585007548	29.574639200882807	3.5	[]
老山城火锅	重庆市	重庆市	九龙坡区	兴胜路新胜一村6号附17号	106.512167,29.510999	106.55766585007548	29.574639200882807	3.5	[]
仙占鲜羊肉汤锅	重庆市	重庆市	九龙坡区	西彭镇铝城南路4号8栋7号	106.333780,29.296946	106.55766585007548	29.574639200882807	3.5	[]
火香源串串香	重庆市	重庆市	九龙坡区	南华街与渝城街交叉口西南50米	106.482721,29.523057	106.55766585007548	29.574639200882807	3.5	[]
七闯鲜菜老火锅	重庆市	重庆市	九龙坡区	华宇锦绣花城锦虹二路7号附1号(新世纪超市背面)	106.445305,29.433920	106.55766585007548	29.574639200882807	3.5	[]
老坝子火锅(白市驿店)	重庆市	重庆市	九龙坡区	白林路23号附23号	106.373027,29.487463	106.55766585007548	29.574639200882807	3.5	52.00
农夫渔味鱼烧鸡公	重庆市	重庆市	九龙坡区	白龙路23号	106.372721,29.503321	106.55766585007548	29.574639200882807	3.5	[]
魏孙家老火锅(黄杨路店)	重庆市	重庆市	九龙坡区	黄杨路83附16号	106.524685,29.523093	106.55766585007548	29.574639200882807	3.5	[]
红香房老火锅	重庆市	重庆市	九龙坡区	富洲路5号附11号	106.475893,29.540854	106.55766585007548	29.574639200882807	3.5	[]
渝荣林峰火锅	重庆市	重庆市	九龙坡区	科城路98号	106.466713,29.511491	106.55766585007548	29.574639200882807	3.5	66.00
太抖火锅(盘龙店)	重庆市	重庆市	九龙坡区	彩云大道5号7幢1-商铺1-07	106.493417,29.507656	106.55766585007548	29.574639200882807	3.5	64.00
小围炉小郡肝串串香(二郎店)	重庆市	重庆市	九龙坡区	科城路98号附2号	106.465682,29.511209	106.55766585007548	29.574639200882807	3.5	[]
99串串香老火锅(白马凼店)	重庆市	重庆市	九龙坡区	渝新路79号附近	106.478894,29.534473	106.55766585007548	29.574639200882807	3.5	[]
梯坎串串	重庆市	重庆市	九龙坡区	薛素芳中医门诊部楼上	106.511031,29.505171	106.55766585007548	29.574639200882807	3.5	[]
老哥门肥肠鱼	重庆市	重庆市	九龙坡区	富州新城	106.475573,29.540830	106.55766585007548	29.574639200882807	3.5	64.00
那些年老火锅	重庆市	重庆市	九龙坡区	跃进路马王一村11号附12号-13号	106.493890,29.494073	106.55766585007548	29.574639200882807	3.5	[]
满口香串串	重庆市	重庆市	九龙坡区	兴堰路2号附5号	106.495559,29.495829	106.55766585007548	29.574639200882807	3.5	[]
二郎记忆老火锅	重庆市	重庆市	九龙坡区	兰花三小区1号附26号	106.456644,29.515630	106.55766585007548	29.574639200882807	3.5	[]
九味小郡肝砂锅串串	重庆市	重庆市	九龙坡区	华岩镇华福大道北段18号63栋附1-9号	106.441146,29.449211	106.55766585007548	29.574639200882807	3.5	[]
明画廊泰式海鲜火锅(九龙滨江广场店)	重庆市	重庆市	九龙坡区	九滨路9号九龙滨江10栋	106.527655,29.528712	106.55766585007548	29.574639200882807	3.5	[]
木碳烧烤	重庆市	重庆市	九龙坡区	谢家湾正街11栋聚满阁鲜货老火锅	106.515390,29.525437	106.55766585007548	29.574639200882807	3.5	[]
满鹏聚串串	重庆市	重庆市	九龙坡区	谢家湾正街72号(金茂悦小学斜对面)	106.515377,29.524559	106.55766585007548	29.574639200882807	3.5	[]
九斗门鲜菜老火锅	重庆市	重庆市	九龙坡区	华龙大道西城绿锦18幢附4号(仁本医院旁边)	106.446332,29.446849	106.55766585007548	29.574639200882807	3.5	[]
吉火锅	重庆市	重庆市	九龙坡区	富洲路	106.475990,29.540947	106.55766585007548	29.574639200882807	3.5	[]
土家妹老火锅	重庆市	重庆市	九龙坡区	锦虹二路8号	106.444946,29.435014	106.55766585007548	29.574639200882807	3.5	[]
云南野生菌养生汤	重庆市	重庆市	九龙坡区	万象大道正街55号(万象美食街2楼)	106.522476,29.516212	106.55766585007548	29.574639200882807	3.5	[]
嘿千翻火锅串串	重庆市	重庆市	九龙坡区	龙门阵大道叠彩西城B区步行街124号(恒大帝景旁)	106.443890,29.476600	106.55766585007548	29.574639200882807	3.5	[]
胖娃老火锅	重庆市	重庆市	九龙坡区	南方苹果派二期49号附9号	106.476143,29.541054	106.55766585007548	29.574639200882807	3.5	[]
知己牛杂火锅	重庆市	重庆市	九龙坡区	白市驿正街226号	106.369803,29.490497	106.55766585007548	29.574639200882807	3.5	[]
2师兄串串香	重庆市	重庆市	九龙坡区	鲁能九龙花园火炬大道9号附145号	106.488403,29.502620	106.55766585007548	29.574639200882807	3.5	[]
九门传统老派火锅(华岩店)	重庆市	重庆市	九龙坡区	华福大道北段金科阳光小镇11幢1-1(永辉超市旁)	106.442392,29.450288	106.55766585007548	29.574639200882807	3.5	[]
七里香特色串串	重庆市	重庆市	九龙坡区	黄杨路春江花月7栋附5号、6号	106.521299,29.525487	106.55766585007548	29.574639200882807	3.5	[]
3拖8老火锅	重庆市	重庆市	九龙坡区	保利花半里路1号附15号小酒馆旁边	106.512698,29.514232	106.55766585007548	29.574639200882807	3.5	50.00
有友永兴火锅	重庆市	重庆市	九龙坡区	华福大道211号附1号2号3号4号	106.444911,29.455697	106.55766585007548	29.574639200882807	3.5	[]
旭隆老火锅	重庆市	重庆市	九龙坡区	杨家坪西郊路17号(杨家坪西郊公交车站旁)	106.513274,29.505218	106.55766585007548	29.574639200882807	3.5	[]
杀牛匠鲜菜火锅	重庆市	重庆市	九龙坡区	奥体运动街五人制足球场旁	106.497799,29.525711	106.55766585007548	29.574639200882807	3.5	[]
金阳火锅串串香	重庆市	重庆市	九龙坡区	华岩镇华福大道华宇锦绣花城后门	106.448461,29.437931	106.55766585007548	29.574639200882807	3.5	[]
材火房老火锅	重庆市	重庆市	九龙坡区	袁家岗谢小路163号	106.511544,29.524400	106.55766585007548	29.574639200882807	3.5	54.00
羊蝎座羊脊汤锅	重庆市	重庆市	九龙坡区	二郎科技大道渝高香洲76号于记羊蝎座火锅	106.467960,29.504520	106.55766585007548	29.574639200882807	3.5	[]
郭二娃老火锅	重庆市	重庆市	九龙坡区	龙门阵大道西150米	106.447065,29.477264	106.55766585007548	29.574639200882807	3.5	[]
渝剑老火锅	重庆市	重庆市	九龙坡区	劳动二村50号劳动二村50幢旁	106.518325,29.513322	106.55766585007548	29.574639200882807	3.5	[]
吉庆老火锅	重庆市	重庆市	九龙坡区	西郊路28号附8号(动物园轻轨站A出口旁,九龙广场游泳馆背后)	106.510274,29.499128	106.55766585007548	29.574639200882807	3.5	51.00
老北京涮羊肉	重庆市	重庆市	九龙坡区	锦虹二路7号华宇锦绣华城二期	106.447182,29.433858	106.55766585007548	29.574639200882807	3.5	32.00
三个辣椒生态火锅	重庆市	重庆市	九龙坡区	白市驿镇白龙路23-84号(渝水坊2期大门口)	106.372410,29.503558	106.55766585007548	29.574639200882807	3.5	[]
金满源飘香砂锅串串(谢家湾分店)	重庆市	重庆市	九龙坡区	谢家湾正街25号1栋附13号	106.517852,29.522660	106.55766585007548	29.574639200882807	3.5	[]
满堂红老火锅	重庆市	重庆市	九龙坡区	黄桷坪新建路3号附20号(交通茶馆对面,十号房间KTV楼上)	106.543043,29.490094	106.55766585007548	29.574639200882807	3.5	53.00
众品老火锅(黄桷坪店)	重庆市	重庆市	九龙坡区	龙吟支路与龙吟路交叉口南50米	106.542260,29.493336	106.55766585007548	29.574639200882807	3.5	30.00
肥喜老火锅	重庆市	重庆市	九龙坡区	华岩镇玉清寺华玉路444号5幢	106.438213,29.483107	106.55766585007548	29.574639200882807	3.5	[]
喜妹儿老火锅(华福路店)	重庆市	重庆市	九龙坡区	华福大道北段16号金科阳光小镇5期(永辉超市西行150米)	106.440138,29.449728	106.55766585007548	29.574639200882807	3.5	[]
毛肚小哥老火锅(金桥彼岸店)	重庆市	重庆市	九龙坡区	石坪桥冶金二村A2幢8、9号门面(金桥彼岸正大门)	106.505412,29.512658	106.55766585007548	29.574639200882807	3.5	[]
喳楂火锅(恒大雅苑店)	重庆市	重庆市	九龙坡区	华福大道24号附近	106.444487,29.441198	106.55766585007548	29.574639200882807	3.5	41.00
弟兄砂锅串串	重庆市	重庆市	九龙坡区	华美路9-附5号附近	106.449404,29.448936	106.55766585007548	29.574639200882807	3.5	[]
蒋记老火锅	重庆市	重庆市	九龙坡区	西郊支路7号附2号	106.511191,29.505241	106.55766585007548	29.574639200882807	3.5	49.00
玖添码头火锅(总店)	重庆市	重庆市	九龙坡区	科园四路171,173号	106.492460,29.530723	106.55766585007548	29.574639200882807	3.5	38.00
瑜靖老火锅(石桥铺店)	重庆市	重庆市	九龙坡区	石小路180号附17号奇峰自由湾奇星幼儿园辉腾网吧旁边	106.474543,29.531408	106.55766585007548	29.574639200882807	3.5	[]
手提王火锅	重庆市	重庆市	九龙坡区	白林路23号附44-45号	106.373972,29.487455	106.55766585007548	29.574639200882807	3.5	52.00
鼎本汇火锅	重庆市	重庆市	九龙坡区	杨家坪兴胜路55号4栋附后13号	106.511708,29.511089	106.55766585007548	29.574639200882807	3.5	68.00
添下宴	重庆市	重庆市	九龙坡区	九龙镇蟠龙村4社	106.492911,29.504837	106.55766585007548	29.574639200882807	3.5	85.00
赵三老火锅	重庆市	重庆市	九龙坡区	袁家岗荣安文化城谢小路183号附8号	106.512140,29.518548	106.55766585007548	29.574639200882807	3.5	[]
徐香记老火锅	重庆市	重庆市	九龙坡区	科城路166号	106.481839,29.514389	106.55766585007548	29.574639200882807	3.5	68.00
贵州六盘水重庆火锅米线	重庆市	重庆市	九龙坡区	华庆路8号附10号朝阳小区	106.445894,29.463085	106.55766585007548	29.574639200882807	3.5	[]
棒二老火锅(重庆龙泉路店)	重庆市	重庆市	九龙坡区	九龙镇龙泉路18号附16号	106.499654,29.501813	106.55766585007548	29.574639200882807	3.5	[]
巴渝火锅	重庆市	重庆市	九龙坡区	九龙镇兴堰路6号吊二层37号	106.508950,29.513496	106.55766585007548	29.574639200882807	3.5	[]
老友记私房菜(杨家坪店)	重庆市	重庆市	九龙坡区	杨家坪大洋百货正升百老汇3单元30-11(大洋百货右后侧电梯口)	106.514244,29.507067	106.55766585007548	29.574639200882807	3.5	69.00
聚满阁鲜货老火锅(谢家湾正街店)	重庆市	重庆市	九龙坡区	谢家湾正街11栋第一层4号	106.515098,29.525771	106.55766585007548	29.574639200882807	3.5	56.00
赵三火锅	重庆市	重庆市	九龙坡区	石坪桥后街109号5栋	106.505572,29.514052	106.55766585007548	29.574639200882807	3.5	[]
小姐姐火锅	重庆市	重庆市	九龙坡区	直港大道珠江花园38栋1楼附4号	106.529003,29.506968	106.55766585007548	29.574639200882807	3.5	36.00
忆码头老火锅(杨家坪直营店)	重庆市	重庆市	九龙坡区	兴胜路龙湖西城天街B座23-523-6	106.517060,29.510861	106.55766585007548	29.574639200882807	3.5	55.00
老巴味串串香	重庆市	重庆市	九龙坡区	石杨路2号	106.481943,29.529433	106.55766585007548	29.574639200882807	3.5	[]
独舌江湖汤锅城	重庆市	重庆市	九龙坡区	华岩镇华宇锦绣花城中央大街346-69号	106.444602,29.433765	106.55766585007548	29.574639200882807	3.5	[]
渝码烫鲜菜老火锅	重庆市	重庆市	九龙坡区	富洲路8号富洲新城D街区	106.475197,29.540790	106.55766585007548	29.574639200882807	3.5	[]
大云火锅	重庆市	重庆市	九龙坡区	龙腾大道通用晶城二楼8幢	106.493172,29.523703	106.55766585007548	29.574639200882807	3.5	51.00
戳板凳老火锅	重庆市	重庆市	九龙坡区	谢家湾正街55号22幢1一8号	106.522194,29.517754	106.55766585007548	29.574639200882807	3.5	66.00
夜光杯老火锅	重庆市	重庆市	九龙坡区	谢家湾文化一村2栋2单元	106.525687,29.513189	106.55766585007548	29.574639200882807	3.5	45.00
渝乾老火锅	重庆市	重庆市	九龙坡区	青龙村13号附4号华美时代城旁	106.499574,29.510644	106.55766585007548	29.574639200882807	3.5	[]
石桥记老火锅	重庆市	重庆市	九龙坡区	石坪桥横街44号负1负34号(欧翔云湖郡东门旁)	106.501306,29.514217	106.55766585007548	29.574639200882807	3.5	63.00
朱氏胖子烂火锅(杨家坪店)	重庆市	重庆市	九龙坡区	西郊支路3-2幢附17号	106.511640,29.505149	106.55766585007548	29.574639200882807	3.5	72.00
